1,7002b9e2aa7a4de7faab791425a612cf,457,2016-05-09T02:26:31.943+05:30,2016-05-09T02:34:14.204+05:30
2,773d0bcde3b65e5946edad3ec5b1f7f8,768,2016-05-09T02:40:41.766+05:30,2016-05-09T02:54:06.263+05:30
3,773d0bcde3b65e5946edad3ec5b1f7f8,113,2016-05-09T02:54:45.457+05:30,2016-05-09T02:56:57.004+05:30
4,e8892171e38c124ac817afecfdd53af4,25,2016-05-09T02:51:27.724+05:30,2016-05-09T02:51:52.853+05:30
5,e8892171e38c124ac817afecfdd53af4,32,2016-05-09T02:58:39.347+05:30,2016-05-09T02:59:11.570+05:30
6,422b562ee120880c9b94db2a0311ccd9,20,2016-05-09T02:24:46.564+05:30,2016-05-09T02:25:06.592+05:30
7,bb32d07feafade6904d9a8b78b89ed00,797,2016-05-09T02:42:52.543+05:30,2016-05-09T02:56:54.409+05:30
8,e7065684bbc5a0a2a7deb58550eac9b5,67,2016-05-09T02:09:31.041+05:30,2016-05-09T02:10:38.918+05:30
9,e7065684bbc5a0a2a7deb58550eac9b5,15,2016-05-09T02:11:10.475+05:30,2016-05-09T02:11:25.478+05:30
10,e7065684bbc5a0a2a7deb58550eac9b5,401,2016-05-09T02:12:05.154+05:30,2016-05-09T02:19:01.068+05:30
11,e7065684bbc5a0a2a7deb58550eac9b5,536,2016-05-09T02:19:48.540+05:30,2016-05-09T02:28:51.580+05:30
12,9418cdde5353f9afd012bb7aa8c3e975,65,2016-05-09T02:39:39.295+05:30,2016-05-09T02:40:44.409+05:30
13,c857ba03f18cf3e474597f0838ececef,675,2016-05-09T02:47:56.774+05:30,2016-05-09T02:59:50.561+05:30
14,9b628edebd33218e11749e80613d2907,917,2016-05-09T02:22:26.863+05:30,2016-05-09T02:37:55.771+05:30
16,db6d5f8533303beb3516332e36ed9322,6,2016-05-09T02:29:35.827+05:30,2016-05-09T02:29:42.498+05:30
17,db6d5f8533303beb3516332e36ed9322,6,2016-05-09T02:30:28.682+05:30,2016-05-09T02:30:35.333+05:30
18,db6d5f8533303beb3516332e36ed9322,264,2016-05-09T02:39:25.118+05:30,2016-05-09T02:43:49.458+05:30
20,8421fab55ef9a7c7d465e9bd793c6a52,233,2016-05-09T02:30:28.997+05:30,2016-05-09T02:34:22.958+05:30
21,b9a20df5ea7cbea3e4c3517be73d12b0,339,2016-05-09T02:37:46.562+05:30,2016-05-09T02:43:58.639+05:30
22,d321a3cc8e1cdef8b42b1c9c8ba25d8a,833,2016-05-09T02:44:30.791+05:30,2016-05-09T02:58:45.688+05:30
23,e45c3fa60a60427f1602198d0a4c575f,7,2016-05-09T02:41:24.579+05:30,2016-05-09T02:41:32.223+05:30
24,e45c3fa60a60427f1602198d0a4c575f,209,2016-05-09T02:43:04.987+05:30,2016-05-09T02:46:34.739+05:30
25,e45c3fa60a60427f1602198d0a4c575f,53,2016-05-09T02:48:05.908+05:30,2016-05-09T02:49:00.884+05:30
26,e45c3fa60a60427f1602198d0a4c575f,42,2016-05-09T02:51:11.791+05:30,2016-05-09T02:51:53.926+05:30
27,e45c3fa60a60427f1602198d0a4c575f,367,2016-05-09T02:52:55.972+05:30,2016-05-09T02:59:06.353+05:30
28,02a2bc8f3dc2e2fce2cb5559f0294ead,304,2016-05-09T02:01:48.820+05:30,2016-05-09T02:07:15.363+05:30
29,b8bad09752ceccd6771bf4bab9b75370,7,2016-05-09T02:20:56.563+05:30,2016-05-09T02:21:03.837+05:30
30,15ce9f363db3c3ee672386a9354e92f5,270,2016-05-09T02:37:55.319+05:30,2016-05-09T02:42:27.112+05:30
31,0a44df440500da8c5ed52e70fff687f0,29,2016-05-09T02:30:00.847+05:30,2016-05-09T02:30:30.013+05:30
32,0a44df440500da8c5ed52e70fff687f0,22,2016-05-09T02:32:59.455+05:30,2016-05-09T02:33:21.938+05:30
33,0a44df440500da8c5ed52e70fff687f0,635,2016-05-09T02:36:42.305+05:30,2016-05-09T02:47:58.435+05:30
34,329e7d691c899424b12cc1eaf4522ae9,285,2016-05-09T02:31:37.925+05:30,2016-05-09T02:36:22.950+05:30
35,329e7d691c899424b12cc1eaf4522ae9,712,2016-05-09T02:39:33.287+05:30,2016-05-09T02:51:37.899+05:30
36,329e7d691c899424b12cc1eaf4522ae9,243,2016-05-09T02:53:50.495+05:30,2016-05-09T02:57:54.983+05:30
37,968dcee6b679e57d574d9fab20522629,889,2016-05-09T02:26:48.862+05:30,2016-05-09T02:41:43.318+05:30
