1,b950a600b44217c7af231270ac72b74b,8,2016-05-09T02:08:54.550+05:30,2016-05-09T02:09:09.585+05:30
3,13c92a209797dbe884f8ac2168c8cd3a,109,2016-05-09T02:12:36.047+05:30,2016-05-09T02:14:25.150+05:30
4,18812a1d008bb80667891821c9cc7b2e,543,2016-05-09T02:08:19.227+05:30,2016-05-09T02:17:23.329+05:30
6,4bb307f4838c9f4d94e6804992b9c04e,2,2016-05-09T02:52:24.662+05:30,2016-05-09T02:52:26.703+05:30
7,83b4d8391c5803058df555fe5fa4c5e2,150,2016-05-09T02:16:19.595+05:30,2016-05-09T02:18:50.250+05:30
8,83b4d8391c5803058df555fe5fa4c5e2,158,2016-05-09T02:20:11.655+05:30,2016-05-09T02:23:01.281+05:30
9,83b4d8391c5803058df555fe5fa4c5e2,159,2016-05-09T02:24:18.071+05:30,2016-05-09T02:26:57.565+05:30
11,05921518a89edc56a990cfcdddfe1d2a,827,2016-05-09T02:00:16.091+05:30,2016-05-09T02:15:06.265+05:30
12,3aaa8513932df3cd7b38f840fc1b8e6b,44,2016-05-09T02:12:57.611+05:30,2016-05-09T02:13:42.480+05:30
13,5892fa0c13d87c8bf59f86e3dbaf8cdd,309,2016-05-09T02:12:01.107+05:30,2016-05-09T02:17:19.987+05:30
14,14643d077a49c0ca37e049d4d41480c5,10,2016-05-09T02:20:46.912+05:30,2016-05-09T02:21:01.075+05:30
15,91dd6189e2565a2d401d331d1cb278df,4,2016-05-09T02:01:01.405+05:30,2016-05-09T02:01:05.924+05:30
16,32d74c318353d25a298bab4744bdbcbb,1435,2016-05-09T02:00:53.164+05:30,2016-05-09T02:25:26.883+05:30
17,32d74c318353d25a298bab4744bdbcbb,3,2016-05-09T02:37:05.914+05:30,2016-05-09T02:37:09.492+05:30
19,5aa64b2b4ebcf70114d514da27595d63,280,2016-05-09T02:02:31.006+05:30,2016-05-09T02:07:15.066+05:30
20,e687bbf96a6e2d764c1ed59090d81dfe,123,2016-05-09T02:15:38.868+05:30,2016-05-09T02:17:48.825+05:30
21,8202806ebf47a9d9d20916232fff6023,248,2016-05-09T02:30:45.784+05:30,2016-05-09T02:34:54.511+05:30
22,8202806ebf47a9d9d20916232fff6023,146,2016-05-09T02:51:38.787+05:30,2016-05-09T02:54:07.857+05:30
23,8202806ebf47a9d9d20916232fff6023,222,2016-05-09T02:56:03.409+05:30,2016-05-09T02:59:48.246+05:30
24,ac8ef6ff441a53944857f15fe384f0cc,203,2016-05-09T02:20:22.765+05:30,2016-05-09T02:23:54.789+05:30
25,a24da696df8e412191ce60364bab9ba1,42,2016-05-09T02:35:57.264+05:30,2016-05-09T02:37:00.390+05:30
26,a24da696df8e412191ce60364bab9ba1,218,2016-05-09T02:37:48.004+05:30,2016-05-09T02:41:55.469+05:30
27,fdd4ab64b92ae9eda9dccaf7c5d35993,2,2016-05-09T02:00:19.702+05:30,2016-05-09T02:00:21.982+05:30
28,ff40efe2fc724303b55f7bf962141463,154,2016-05-09T02:30:56.292+05:30,2016-05-09T02:33:45.601+05:30
29,dd75d01ccac4605f26204d7869aa7e7d,1318,2016-05-09T02:35:42.008+05:30,2016-05-09T02:58:26.531+05:30
30,656ae0ddb2f481bf7a8921babfb54453,321,2016-05-09T02:35:57.313+05:30,2016-05-09T02:41:50.329+05:30
31,19dba0e0b7de68964eafd66758f86d08,14,2016-05-09T02:47:27.809+05:30,2016-05-09T02:47:42.526+05:30
33,9e29800f3a97fe0bfc39cbf012ce8138,1020,2016-05-09T02:17:38.111+05:30,2016-05-09T02:34:54.454+05:30
34,9e29800f3a97fe0bfc39cbf012ce8138,1056,2016-05-09T02:36:38.470+05:30,2016-05-09T02:55:15.932+05:30
35,697098d9809781d0a001bac39e8a71dd,233,2016-05-09T02:27:11.766+05:30,2016-05-09T02:31:26.243+05:30
38,780ec22acf5b1ca848928f5145e94c33,3,2016-05-09T02:33:11.108+05:30,2016-05-09T02:33:14.368+05:30
39,d6ccdfe3f9b5c5fa0c19a5d636cf9538,1770,2016-05-09T02:24:39.869+05:30,2016-05-09T02:54:10.252+05:30
40,48169bcaa43d8de7d8cae07b24cc34f6,162,2016-05-09T02:48:22.565+05:30,2016-05-09T02:51:04.783+05:30
41,48169bcaa43d8de7d8cae07b24cc34f6,71,2016-05-09T02:54:42.058+05:30,2016-05-09T02:55:53.085+05:30
42,4ceb77cf6cc5d27bc893c4caf71d7f1c,31,2016-05-09T02:15:59.077+05:30,2016-05-09T02:16:30.916+05:30
43,78526cd16b5f2c2e62f8915950c9a877,4,2016-05-09T02:41:09.024+05:30,2016-05-09T02:41:13.687+05:30
44,2367d9b4ae9d41e23d5cafa0cad0ac45,16,2016-05-09T02:32:49.252+05:30,2016-05-09T02:33:05.952+05:30
45,c8f1695959a47273fa404f1fe61784de,430,2016-05-09T02:06:23.533+05:30,2016-05-09T02:14:06.898+05:30
46,c8f1695959a47273fa404f1fe61784de,1904,2016-05-09T02:20:54.326+05:30,2016-05-09T02:54:07.892+05:30
47,c8f1695959a47273fa404f1fe61784de,279,2016-05-09T02:54:46.188+05:30,2016-05-09T02:59:46.200+05:30
48,5d70dcf451812cbeb5d5121258e64df4,5,2016-05-09T02:00:32.960+05:30,2016-05-09T02:00:38.860+05:30
49,d741a9a83f6a06fb68e059ab044835f4,1136,2016-05-09T02:33:55.560+05:30,2016-05-09T02:53:39.319+05:30
50,b62da9fb3d069fa676c7b369a9e15e7a,14,2016-05-09T02:42:06.219+05:30,2016-05-09T02:42:20.534+05:30
51,b62da9fb3d069fa676c7b369a9e15e7a,6,2016-05-09T02:42:57.415+05:30,2016-05-09T02:43:03.816+05:30
52,b62da9fb3d069fa676c7b369a9e15e7a,52,2016-05-09T02:48:36.505+05:30,2016-05-09T02:49:28.671+05:30
