da7cb268ad7db3b5010fbdabf81dd746	2016-05-09 02:42:54.017495	2016-05-09 02:43:05.905238	11	1
da7cb268ad7db3b5010fbdabf81dd746	2016-05-09 02:43:05.923638	2016-05-09 02:43:37.525404	31	1
da7cb268ad7db3b5010fbdabf81dd746	2016-05-09 02:43:37.535958	2016-05-09 02:43:44.605762	7	1
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:13:47.419272	2016-05-09 02:13:52.523329	5	2
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:15:09.476778	2016-05-09 02:15:14.095863	4	4
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:15:14.31839	2016-05-09 02:15:44.944155	30	4
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:16:45.046893	2016-05-09 02:16:48.240873	3	5
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:16:54.055082	2016-05-09 02:16:57.977659	3	5
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:16:58.019817	2016-05-09 02:17:19.029224	21	5
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:17:20.684685	2016-05-09 02:17:24.323905	3	5
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:23:28.284562	2016-05-09 02:23:59.999797	31	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:24:29.244261	2016-05-09 02:24:38.704431	9	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:24:38.717534	2016-05-09 02:25:12.982251	34	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:25:13.035537	2016-05-09 02:25:24.587423	11	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:25:24.6323	2016-05-09 02:25:42.555283	17	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:25:42.586969	2016-05-09 02:26:05.718368	23	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:26:10.397428	2016-05-09 02:26:15.394821	4	6
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:27:01.918073	2016-05-09 02:27:10.004324	8	7
6dbc6c5dc353843e00dd64e1d6375c8a	2016-05-09 02:27:10.058054	2016-05-09 02:27:18.393474	8	7
f1f7e0de01a63c505f8947a7f3c12588	2016-05-09 02:21:11.867266	2016-05-09 02:21:26.586131	14	8
f1f7e0de01a63c505f8947a7f3c12588	2016-05-09 02:21:26.672164	2016-05-09 02:21:34.946074	8	8
f1f7e0de01a63c505f8947a7f3c12588	2016-05-09 02:21:39.36311	2016-05-09 02:21:51.998259	12	8
f1f7e0de01a63c505f8947a7f3c12588	2016-05-09 02:21:52.032126	2016-05-09 02:21:57.466388	5	8
32672f56cdd1d8f9b30871babfb10c07	2016-05-09 02:19:49.986823	2016-05-09 02:19:54.800516	4	10
32672f56cdd1d8f9b30871babfb10c07	2016-05-09 02:19:54.833358	2016-05-09 02:20:05.429663	10	10
32672f56cdd1d8f9b30871babfb10c07	2016-05-09 02:20:12.476122	2016-05-09 02:22:37.929577	145	10
32672f56cdd1d8f9b30871babfb10c07	2016-05-09 02:22:37.930435	2016-05-09 02:22:42.575203	4	10
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:08:26.871919	2016-05-09 02:08:30.535953	3	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:08:30.57209	2016-05-09 02:46:27.949116	2277	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:46:30.276084	2016-05-09 02:47:31.459666	61	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:47:31.48283	2016-05-09 02:49:05.000386	93	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:49:05.233079	2016-05-09 02:50:38.632579	93	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:50:38.677747	2016-05-09 02:50:50.419574	11	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:50:50.422871	2016-05-09 02:50:57.268847	6	11
81ecafcd76ff9ea9fe05bf247e215b34	2016-05-09 02:51:01.942975	2016-05-09 02:51:04.853767	2	11
16056792519ba952abd802938955bbe4	2016-05-09 02:13:30.485788	2016-05-09 02:13:34.955278	4	12
16056792519ba952abd802938955bbe4	2016-05-09 02:13:35.002075	2016-05-09 02:13:41.78141	6	12
16056792519ba952abd802938955bbe4	2016-05-09 02:13:41.841287	2016-05-09 02:13:48.817377	6	12
16056792519ba952abd802938955bbe4	2016-05-09 02:13:48.860863	2016-05-09 02:13:52.284133	3	12
16056792519ba952abd802938955bbe4	2016-05-09 02:13:52.336082	2016-05-09 02:14:42.832675	50	12
16056792519ba952abd802938955bbe4	2016-05-09 02:14:54.413951	2016-05-09 02:16:33.753215	99	12
16056792519ba952abd802938955bbe4	2016-05-09 02:16:33.754614	2016-05-09 02:16:37.050371	3	12
16056792519ba952abd802938955bbe4	2016-05-09 02:16:41.40628	2016-05-09 02:16:55.344094	13	12
16056792519ba952abd802938955bbe4	2016-05-09 02:16:55.359185	2016-05-09 02:17:36.012094	40	12
16056792519ba952abd802938955bbe4	2016-05-09 02:17:42.240826	2016-05-09 02:17:45.634812	3	12
16056792519ba952abd802938955bbe4	2016-05-09 02:17:45.635196	2016-05-09 02:18:22.087475	36	12
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:00:29.489232	2016-05-09 02:01:05.105433	35	13
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:01:09.991655	2016-05-09 02:01:16.486504	6	13
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:01:16.491194	2016-05-09 02:02:38.294642	81	13
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:04:45.294196	2016-05-09 02:04:53.00132	7	14
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:04:53.088721	2016-05-09 02:05:23.991044	30	14
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:05:24.550789	2016-05-09 02:05:37.48567	12	14
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:05:37.59598	2016-05-09 02:05:41.295446	3	14
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:05:41.39495	2016-05-09 02:05:57.684464	16	14
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:06:43.095892	2016-05-09 02:07:10.392864	27	15
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:07:10.494938	2016-05-09 02:08:08.79678	58	15
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:08:08.890764	2016-05-09 02:09:16.401467	67	15
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:10:32.297907	2016-05-09 02:10:51.598212	19	17
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:10:51.689771	2016-05-09 02:11:04.097735	12	17
568bdc07f4159c1d535876a764b0af75	2016-05-09 02:11:30.390738	2016-05-09 02:11:33.813625	3	17
5b8e6c79271ceb63e9c4991184190510	2016-05-09 02:37:57.467825	2016-05-09 02:38:59.04817	61	18
5b8e6c79271ceb63e9c4991184190510	2016-05-09 02:38:59.244384	2016-05-09 02:39:38.918837	39	18
5b8e6c79271ceb63e9c4991184190510	2016-05-09 02:39:38.957304	2016-05-09 02:39:50.680427	11	18
5b8e6c79271ceb63e9c4991184190510	2016-05-09 02:39:50.688959	2016-05-09 02:40:20.362894	29	18
5b8e6c79271ceb63e9c4991184190510	2016-05-09 02:40:25.131982	2016-05-09 02:40:28.526655	3	18
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:16:32.984982	2016-05-09 02:16:41.146248	8	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:16:41.381746	2016-05-09 02:16:48.599063	7	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:16:48.691599	2016-05-09 02:16:57.518617	8	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:16:58.936147	2016-05-09 02:17:19.701182	20	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:17:29.666227	2016-05-09 02:18:27.726603	58	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:18:45.157023	2016-05-09 02:19:14.835152	29	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:19:14.84628	2016-05-09 02:19:25.736865	10	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:19:25.87863	2016-05-09 02:20:04.981766	39	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:20:05.143636	2016-05-09 02:20:08.295404	3	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:20:08.42616	2016-05-09 02:20:12.163424	3	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:20:12.297393	2016-05-09 02:20:25.777075	13	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:20:25.778221	2016-05-09 02:20:29.555447	3	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:20:42.787601	2016-05-09 02:20:49.564536	6	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:20:56.866548	2016-05-09 02:21:12.927548	16	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:21:13.034677	2016-05-09 02:21:28.955221	15	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:21:28.965563	2016-05-09 02:21:35.290296	6	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:21:35.355767	2016-05-09 02:21:52.738753	17	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:21:52.852293	2016-05-09 02:21:59.147391	6	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:21:59.273329	2016-05-09 02:22:10.695142	11	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:22:10.707557	2016-05-09 02:22:25.119567	14	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:22:25.268337	2016-05-09 02:23:08.712872	43	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:23:08.936121	2016-05-09 02:23:17.93016	8	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:23:21.423316	2016-05-09 02:23:35.43855	14	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:23:35.786893	2016-05-09 02:23:46.957058	11	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:23:46.96656	2016-05-09 02:24:54.593132	67	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:24:58.681743	2016-05-09 02:25:54.408763	55	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:26:02.046432	2016-05-09 02:26:13.866639	11	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:26:13.999711	2016-05-09 02:26:33.315353	19	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:26:33.537867	2016-05-09 02:26:43.359648	9	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:26:43.375178	2016-05-09 02:26:48.473518	5	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:26:48.495508	2016-05-09 02:26:52.881224	4	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:26:52.887387	2016-05-09 02:27:00.881482	7	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:27:01.137126	2016-05-09 02:27:33.503458	32	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:27:33.642698	2016-05-09 02:27:56.096232	22	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:27:56.266451	2016-05-09 02:30:07.825525	131	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:30:07.866519	2016-05-09 02:30:16.254299	8	19
fc73ffe6ce4c6939a20441691f55aaa6	2016-05-09 02:30:16.355456	2016-05-09 02:31:49.34666	92	19
cfbc2a055dcc0b8f63736667ff5e6728	2016-05-09 02:09:31.06716	2016-05-09 02:09:39.619903	8	20
cfbc2a055dcc0b8f63736667ff5e6728	2016-05-09 02:09:39.622602	2016-05-09 02:10:04.62582	25	20
cfbc2a055dcc0b8f63736667ff5e6728	2016-05-09 02:10:50.091333	2016-05-09 02:11:20.723929	30	21
d497ffdae74bfbb4183f3bc989e36955	2016-05-09 02:48:38.308583	2016-05-09 02:48:45.760033	7	22
d497ffdae74bfbb4183f3bc989e36955	2016-05-09 02:49:14.615016	2016-05-09 02:49:17.179502	2	22
9c636831c15ca05aa3f46ce2244d341a	2016-05-09 02:37:36.028866	2016-05-09 02:37:48.423985	12	23
9c636831c15ca05aa3f46ce2244d341a	2016-05-09 02:37:48.517131	2016-05-09 02:38:00.760233	12	23
9c636831c15ca05aa3f46ce2244d341a	2016-05-09 02:38:00.860428	2016-05-09 02:38:29.337177	28	23
9c636831c15ca05aa3f46ce2244d341a	2016-05-09 02:38:29.360401	2016-05-09 02:38:39.238439	9	23
9c636831c15ca05aa3f46ce2244d341a	2016-05-09 02:38:44.328349	2016-05-09 02:39:07.987842	23	23
6e987ec5e445de97eb19e8055bc0d20c	2016-05-09 02:54:48.137004	2016-05-09 02:55:10.156558	22	24
6e987ec5e445de97eb19e8055bc0d20c	2016-05-09 02:56:45.394541	2016-05-09 02:57:18.677792	33	25
6e987ec5e445de97eb19e8055bc0d20c	2016-05-09 02:57:41.288228	2016-05-09 02:59:53.493488	132	25
dc8f85121b06ffb75d6e83f772946b55	2016-05-09 02:54:01.523922	2016-05-09 02:54:07.6311	6	26
dc8f85121b06ffb75d6e83f772946b55	2016-05-09 02:54:39.695851	2016-05-09 02:54:44.029505	4	27
dc8f85121b06ffb75d6e83f772946b55	2016-05-09 02:54:57.758699	2016-05-09 02:55:22.014538	24	27
dc8f85121b06ffb75d6e83f772946b55	2016-05-09 02:55:22.02021	2016-05-09 02:55:33.167703	11	27
dc8f85121b06ffb75d6e83f772946b55	2016-05-09 02:55:33.204739	2016-05-09 02:55:39.220909	6	27
dc8f85121b06ffb75d6e83f772946b55	2016-05-09 02:55:39.224957	2016-05-09 02:55:43.628782	4	27
7eee1b71f6d067bf22806d747837e183	2016-05-09 02:39:04.86054	2016-05-09 02:39:12.959445	8	28
7eee1b71f6d067bf22806d747837e183	2016-05-09 02:39:13.065616	2016-05-09 02:39:25.717868	12	28
7eee1b71f6d067bf22806d747837e183	2016-05-09 02:39:25.769774	2016-05-09 02:40:05.234268	39	28
7eee1b71f6d067bf22806d747837e183	2016-05-09 02:40:05.416709	2016-05-09 02:40:31.163898	25	28
7eee1b71f6d067bf22806d747837e183	2016-05-09 02:40:46.420965	2016-05-09 02:40:49.465507	3	28
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:19:33.542871	2016-05-09 02:19:41.04946	7	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:19:41.108496	2016-05-09 02:20:14.25196	33	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:20:14.254988	2016-05-09 02:20:37.919317	23	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:20:37.926543	2016-05-09 02:20:52.232159	14	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:20:52.234396	2016-05-09 02:21:01.926078	9	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:21:01.928993	2016-05-09 02:21:07.685417	5	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:21:07.688708	2016-05-09 02:21:20.478868	12	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:21:33.91791	2016-05-09 02:23:17.958164	104	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:23:18.04337	2016-05-09 02:24:13.277457	55	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:24:25.757384	2016-05-09 02:24:33.442405	7	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:24:55.853238	2016-05-09 02:25:03.839896	7	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:25:03.851591	2016-05-09 02:25:08.015219	4	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:25:08.311616	2016-05-09 02:25:52.800065	44	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:25:55.797715	2016-05-09 02:26:01.756973	5	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:26:01.770809	2016-05-09 02:26:17.74924	15	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:26:17.752023	2016-05-09 02:26:23.8342	6	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:26:23.836407	2016-05-09 02:26:32.514357	8	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:26:32.534787	2016-05-09 02:26:43.360211	10	29
34c99fcfd98d49ac1ee9c84cb545963d	2016-05-09 02:26:43.361497	2016-05-09 02:27:02.570521	19	29
