0766a63066254fcea4bc9375be0187c0	2016-05-09 02:03:51.827339	2016-05-09 02:04:22.0576	30	2
0766a63066254fcea4bc9375be0187c0	2016-05-09 02:04:35.436679	2016-05-09 02:04:44.166167	8	2
0766a63066254fcea4bc9375be0187c0	2016-05-09 02:04:48.31008	2016-05-09 02:05:04.146573	15	2
0766a63066254fcea4bc9375be0187c0	2016-05-09 02:05:11.750249	2016-05-09 02:05:23.019591	11	2
0766a63066254fcea4bc9375be0187c0	2016-05-09 02:05:25.380441	2016-05-09 02:06:28.466293	63	2
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:49:17.098915	2016-05-09 02:49:41.228875	24	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:49:43.025886	2016-05-09 02:49:56.110019	13	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:49:57.379325	2016-05-09 02:50:09.087796	11	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:50:10.392979	2016-05-09 02:50:19.80805	9	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:50:20.983825	2016-05-09 02:50:31.131539	10	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:50:32.387669	2016-05-09 02:50:36.16705	3	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:50:37.258952	2016-05-09 02:50:49.707563	12	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:50:50.933539	2016-05-09 02:51:03.695074	12	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:51:04.807033	2016-05-09 02:51:32.961366	28	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:51:33.979289	2016-05-09 02:51:40.156289	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:51:41.154016	2016-05-09 02:51:54.025948	12	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:51:55.082328	2016-05-09 02:52:05.087698	10	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:06.212101	2016-05-09 02:52:17.751586	11	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:19.007794	2016-05-09 02:52:25.679227	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:26.358901	2016-05-09 02:52:36.726212	10	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:37.719779	2016-05-09 02:52:44.185749	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:45.277589	2016-05-09 02:52:51.518069	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:52.657453	2016-05-09 02:52:57.74266	5	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:52:58.740708	2016-05-09 02:53:09.685077	10	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:53:10.596785	2016-05-09 02:53:17.356426	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:53:18.470706	2016-05-09 02:53:32.741868	14	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:53:33.548519	2016-05-09 02:54:03.551065	30	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:54:04.717878	2016-05-09 02:54:30.635299	25	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:54:31.657467	2016-05-09 02:54:49.472593	17	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:54:50.450657	2016-05-09 02:54:56.678658	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:54:57.773118	2016-05-09 02:55:08.424977	10	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:55:09.578443	2016-05-09 02:55:16.51511	6	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:55:17.509078	2016-05-09 02:55:42.85028	25	3
e4732f6110893d986adfd5b31be540f2	2016-05-09 02:55:44.406812	2016-05-09 02:55:57.252124	12	3
6577536f6a8bb9d85489c6d18c3c2d4a	2016-05-09 02:35:30.112248	2016-05-09 02:37:50.692063	140	4
19d83a79db3d584b2d589fd0f0c6fa46	2016-05-09 02:54:15.194291	2016-05-09 02:54:21.993935	6	5
19d83a79db3d584b2d589fd0f0c6fa46	2016-05-09 02:54:23.673506	2016-05-09 02:54:26.076447	2	5
