1,333710a3876513092b5224d2741ceded,38,2016-05-09T02:42:59.449+05:30,2016-05-09T02:44:27.706+05:30
2,368ec054291f8e4b98f7c75954f3ad13,1620,2016-05-09T02:01:58.728+05:30,2016-05-09T02:30:33.998+05:30
3,0fa381d4abf3cccc6bdbe73b291d14ab,373,2016-05-09T02:08:46.806+05:30,2016-05-09T02:15:02.839+05:30
4,3dce5f6f1f7415f197de5c8c413c4a10,2,2016-05-09T02:25:56.421+05:30,2016-05-09T02:25:59.021+05:30
7,3d732f37194c6c2574204a5f8a76b490,549,2016-05-09T02:14:32.698+05:30,2016-05-09T02:23:42.594+05:30
8,60972958c53b0193ccd44966b58e257c,555,2016-05-09T02:44:04.642+05:30,2016-05-09T02:53:37.307+05:30
9,133451f5e3d5699934bef6ed3110ae78,254,2016-05-09T02:05:32.396+05:30,2016-05-09T02:09:46.817+05:30
10,13c40f4d9f88e45ebb6c05f0df085d35,76,2016-05-09T02:23:12.896+05:30,2016-05-09T02:24:51.026+05:30
11,2a372bb5488e00ef1653a07759b6f87e,134,2016-05-09T02:47:46.468+05:30,2016-05-09T02:50:01.164+05:30
12,73c5872abf72b3951a84958385c30608,85,2016-05-09T02:55:31.809+05:30,2016-05-09T02:57:05.854+05:30
13,73c5872abf72b3951a84958385c30608,31,2016-05-09T02:57:48.123+05:30,2016-05-09T02:58:19.793+05:30
15,9a5413d7fdf0219c3d9b2932495657db,79,2016-05-09T02:42:17.960+05:30,2016-05-09T02:43:37.413+05:30
16,810e980c3c011b266f141cc9527a6589,4,2016-05-09T02:56:10.214+05:30,2016-05-09T02:56:15.047+05:30
17,3b5c6016d2fc0b1d9a1673ba5e454dbf,726,2016-05-09T02:23:51.564+05:30,2016-05-09T02:36:03.245+05:30
19,b7b6f03519e02ccbb78f1b4458e33b26,619,2016-05-09T02:30:51.487+05:30,2016-05-09T02:41:13.185+05:30
20,c62f46c850efe935a764a2e49aecab05,50,2016-05-09T02:10:46.080+05:30,2016-05-09T02:11:36.473+05:30
21,e3c2d6e9c0f72455d2bc7cad86d0c1f2,211,2016-05-09T02:23:25.339+05:30,2016-05-09T02:26:56.754+05:30
22,c00ea89b37d0e661b5dea8e7870e7e76,710,2016-05-09T02:08:28.028+05:30,2016-05-09T02:20:22.605+05:30
23,6cf399ee6bdfe234f854a752ede594af,1033,2016-05-09T02:35:00.960+05:30,2016-05-09T02:52:25.650+05:30
24,06af825f14688922049eeea058de4d90,48,2016-05-09T02:51:49.890+05:30,2016-05-09T02:52:38.084+05:30
25,55001ed994f38b9c0a7006543c9f9826,212,2016-05-09T02:09:12.487+05:30,2016-05-09T02:12:45.122+05:30
26,b47802b2ef4d744349bc1337767dad9b,195,2016-05-09T02:14:13.759+05:30,2016-05-09T02:17:54.365+05:30
27,28f71590ea70712f17ea6a24ecbd72bd,14,2016-05-09T02:56:12.987+05:30,2016-05-09T02:56:27.660+05:30
30,82b745ef78c615d3d01e957d44d0ca58,346,2016-05-09T02:29:14.135+05:30,2016-05-09T02:35:01.709+05:30
31,293da5c486fbd13d75e0ca1e6d40577a,70,2016-05-09T02:48:01.311+05:30,2016-05-09T02:49:12.031+05:30
32,293da5c486fbd13d75e0ca1e6d40577a,13,2016-05-09T02:49:58.866+05:30,2016-05-09T02:50:11.866+05:30
33,293da5c486fbd13d75e0ca1e6d40577a,65,2016-05-09T02:52:45.123+05:30,2016-05-09T02:53:50.813+05:30
34,293da5c486fbd13d75e0ca1e6d40577a,183,2016-05-09T02:54:47.018+05:30,2016-05-09T02:57:51.980+05:30
36,f68fdb67410e9af6351935a136e4adf8,298,2016-05-09T02:41:52.099+05:30,2016-05-09T02:47:30.264+05:30
38,01e2a454ecf7847224192a735097c669,244,2016-05-09T02:34:22.189+05:30,2016-05-09T02:38:55.400+05:30
39,5590d8e7c77536d9d114b36d6ce44ea9,18,2016-05-09T02:38:25.429+05:30,2016-05-09T02:39:13.179+05:30
41,c5c5f3f57f5d0a6d1fb56457fe37c1dc,37,2016-05-09T02:35:27.863+05:30,2016-05-09T02:36:04.975+05:30
43,6f4c19386794d128ebe44638790b30d8,755,2016-05-09T02:02:43.433+05:30,2016-05-09T02:15:21.843+05:30
44,cc6eb43a9738a2906996bb643b0e2477,4,2016-05-09T02:55:47.505+05:30,2016-05-09T02:55:51.552+05:30
45,f200bec1b5be4f5b86ceaf1a7088f342,6,2016-05-09T02:11:52.242+05:30,2016-05-09T02:11:58.765+05:30
46,77b27321b6a7c2bd940ff4389af5958a,229,2016-05-09T02:02:04.327+05:30,2016-05-09T02:05:54.186+05:30
47,6113597a96841fe89e118cf8261bd5c3,30,2016-05-09T02:01:57.486+05:30,2016-05-09T02:02:27.994+05:30
48,5633b22f45ebdf03a4d718d0298aeb38,605,2016-05-09T02:21:10.979+05:30,2016-05-09T02:31:54.637+05:30
49,5633b22f45ebdf03a4d718d0298aeb38,7,2016-05-09T02:32:31.054+05:30,2016-05-09T02:32:38.686+05:30
50,456e748fd7a881f0a8f2280ff3090b25,740,2016-05-09T02:03:39.579+05:30,2016-05-09T02:16:06.835+05:30
51,2eeea34a749564574fa08e1cb1c6706e,10,2016-05-09T02:19:17.391+05:30,2016-05-09T02:19:39.371+05:30
53,ac00cdd0858e8e4ffbd9804fd918b0d9,112,2016-05-09T02:21:13.408+05:30,2016-05-09T02:23:16.112+05:30
54,ac00cdd0858e8e4ffbd9804fd918b0d9,183,2016-05-09T02:24:20.363+05:30,2016-05-09T02:27:24.043+05:30
56,654eabf86e0df7ef3c4719b71da3b41f,2,2016-05-09T02:18:04.556+05:30,2016-05-09T02:18:07.121+05:30
57,fa42cd8eb6ab789123879348f89ebf05,90,2016-05-09T02:43:00.995+05:30,2016-05-09T02:44:31.653+05:30
60,d0d0f638ff411cba3216cf47011813a4,124,2016-05-09T02:41:47.345+05:30,2016-05-09T02:44:16.880+05:30
61,1b217aba36b59be5391af3161882b623,2,2016-05-09T02:32:14.656+05:30,2016-05-09T02:32:17.561+05:30
